method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h2,4,22,3,77,3.50823,0,2656,10326,-0.170943,0.0327158,0.221115,-0.337349,0.539221,1.05,1.01035,0.602165,0.478124,0.610284,0.632244,0.666765,0.635388,437,174,0.0773926,1,1,1
h2,5,22,3,288,2.49944,0,10071,615,0.216829,-0.349864,-0.213581,0.029047,0.573452,1.05,1.0204,0.658999,0.517479,0.658999,0.682403,0.690225,0.653608,437,174,0.0697793,-1,1,1
h2,6,22,3,93,3.41036,0,2436,9863,-0.175793,0.0333147,0.212733,-0.350325,0.546046,1.05,1.01329,0.638701,0.513983,0.638701,0.650845,0.693911,0.657041,437,174,0.091665,1,1,1
h2,7,22,3,332,5.00417,1,9863,1514,0.212733,-0.350325,-0.191777,0.0333281,0.557552,1.05,1.03371,0.641407,0.525372,0.641407,0.676328,0.690397,0.654911,437,174,0.0814859,1,1,1
h2,8,22,3,299,1.71552,0,11047,758,0.314079,0.0628309,-0.21784,-0.343538,0.669455,1.05,1.06609,0.721245,0.539129,0.721245,0.763169,0.679737,0.64424,437,174,0.0708066,-1,1,1
h2,9,22,3,253,5.59204,1,1059,10937,-0.208993,-0.344123,0.286709,0.0450735,0.630309,1.05,1.04207,0.68065,0.534393,0.68065,0.734756,0.684235,0.649983,437,174,0.0706007,-1,1,1
h2,10,22,3,118,0.947544,0,9863,478,0.212733,-0.350325,-0.218651,0.026967,0.573127,1.05,1.02768,0.700947,0.524019,0.700947,0.706841,0.693009,0.658616,437,174,0.0728028,1,1,1
h2,11,22,3,162,3.46263,1,1819,9195,-0.186354,0.0327301,0.203962,-0.348754,0.545831,1.05,1.06781,0.443843,0.369531,0.450609,0.6448,0.403995,0.368925,437,174,0.076655,1,1,1
h2,12,22,3,244,6.23057,0,871,11041,-0.213402,-0.343822,0.328109,0.0713987,0.682448,1.05,1.02667,0.713126,0.533491,0.713126,0.814744,0.678469,0.642311,437,174,0.0690434,-1,1,1
h2,13,22,3,90,4.08015,0,10995,342,0.295924,0.050889,-0.216388,-0.0210953,0.517426,1.05,1.05945,1.03112,0.72023,1.03112,0.639839,0.722405,0.680578,437,174,0.0716661,-1,1,1
h2,14,22,3,276,0.282621,0,880,11047,-0.213438,-0.344109,0.314079,0.0628309,0.666308,1.05,1.01414,0.690122,0.529206,0.690122,0.764436,0.674562,0.637026,437,174,0.0727653,1,1,1
h2,15,22,3,170,2.11403,1,10995,640,0.295924,0.050889,-0.227367,-0.343797,0.655452,1.05,1.01025,0.675237,0.513645,0.675237,0.743194,0.673284,0.638586,437,174,0.0736845,1,1,1
h2,16,22,3,143,5.82642,1,1059,10995,-0.208993,-0.344123,0.295924,0.050889,0.641148,1.05,1.06459,0.711773,0.532927,0.711773,0.766371,0.683951,0.647664,437,174,0.0722537,-1,1,1
h2,17,22,3,301,0.744664,0,871,11047,-0.213402,-0.343822,0.314079,0.0628309,0.666103,1.05,1.01266,0.728011,0.548715,0.728011,0.80256,0.681193,0.644868,437,174,0.0716903,1,1,1
h2,18,22,3,276,2.71592,1,758,11041,-0.21784,-0.343538,0.328109,0.0713987,0.685807,1.05,1.01671,0.710419,0.536761,0.710419,0.788598,0.674905,0.638237,437,174,0.0769131,1,1,1
h2,19,22,3,159,5.35745,1,10071,165,0.216829,-0.349864,-0.23231,0.0249414,0.58499,1.05,1.03843,0.710419,0.534281,0.710419,0.689619,0.687622,0.65183,437,174,0.0811147,1,1,1
h2,20,22,3,175,1.94392,1,1018,10071,-0.203047,0.0305595,0.216829,-0.349864,0.566601,1.05,1.0873,0.4682,0.408097,0.473613,0.656037,0.485114,0.452887,437,174,0.0786589,-1,1,1
h2,21,22,3,199,1.39238,0,10071,1018,0.216829,-0.349864,-0.203047,0.0305595,0.566601,1.05,1.01849,0.671177,0.519057,0.671177,0.687978,0.68822,0.653613,437,174,0.0718156,1,1,1
h2,22,22,3,205,1.50278,0,1059,10907,-0.208993,-0.344123,0.28235,0.0424652,0.62527,1.05,1.05069,0.657645,0.515562,0.657645,0.742498,0.674115,0.639645,437,174,0.0861384,1,1,1
h2,23,22,3,248,3.6883,1,10071,1514,0.216829,-0.349864,-0.191777,0.0333281,0.560199,1.05,1.01478,0.694181,0.51917,0.694181,0.714388,0.692731,0.657414,437,174,0.0729501,-1,1,1
