method,trial,seed,stage,bank_idx,yaw,mirror,idx_top,idx_move,rest_x_top,rest_y_top,rest_x_move,rest_y_move,rest_dist,target_ratio,meas_ratio,cov_plane,cov_yaw_mean,cov_yaw_max,extent_u,extent_v,drape_below_top,settle_steps,stretch_steps,p95_speed,x_sign,attached_ok,valid
h8_hem,106,88,1,69,0.0960223,0,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,0.994933,0.854839,0.644937,0.854839,0.436115,0.772713,0.701017,109,92,0.078441,1,1,1
h8_hem,107,88,1,214,5.55486,0,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,1.14784,0.780914,0.582213,0.780914,0.481796,0.714331,0.665937,109,92,0.0787079,1,1,1
h8_hem,108,88,1,168,0.764502,0,4388,9696,-0.122911,-0.252378,0.209782,-0.341497,0.344424,1.05,1.07805,0.865591,0.638441,0.865591,0.491286,0.721686,0.673745,109,92,0.0797429,1,1,1
h8_hem,109,88,1,222,3.18222,0,3934,9696,-0.157372,-0.295391,0.209782,-0.341497,0.370042,1.05,1.07269,0.930108,0.65681,0.930108,0.495583,0.729725,0.682911,109,92,0.0734258,-1,1,1
h8_hem,110,88,1,214,2.73147,1,4384,9696,-0.121683,-0.225555,0.209782,-0.341497,0.35126,1.05,0.945266,0.872312,0.632504,0.872312,0.497485,0.720508,0.671896,109,92,0.0744566,-1,1,1
h8_hem,111,88,1,244,1.57643,0,4636,9696,-0.119313,-0.343678,0.209782,-0.341497,0.329103,1.05,1.13721,0.668011,0.49608,0.668011,0.510312,0.639608,0.579595,109,92,0.0817158,1,1,1
h8_hem,112,88,1,103,1.68407,0,7750,3848,0.156912,-0.327803,-0.158952,-0.340571,0.316215,1.05,1.05157,0.915323,0.671259,0.915323,0.497453,0.770305,0.698499,109,92,0.0791045,-1,1,1
h8_hem,113,88,1,96,2.79915,0,5101,9696,-0.0671816,-0.274177,0.209782,-0.341497,0.285154,1.05,1.20714,0.790323,0.611447,0.794355,0.446135,0.714389,0.66732,109,92,0.0813989,-1,1,1
h8_hem,114,88,1,116,3.2564,1,4458,9696,-0.122601,-0.278692,0.209782,-0.341497,0.338268,1.05,1.1767,0.772849,0.589606,0.814516,0.462189,0.725551,0.677187,109,92,0.0768092,-1,1,1
h8_hem,115,88,1,39,5.17618,0,4259,9696,-0.138444,-0.32703,0.209782,-0.341497,0.34853,1.05,1.02904,0.694892,0.548387,0.700269,0.505793,0.636805,0.57398,109,92,0.0777116,-1,1,1
h8_hem,116,88,1,222,5.39788,1,3934,9696,-0.157372,-0.295391,0.209782,-0.341497,0.370042,1.05,1.13814,1.00538,0.703965,1.00538,0.536259,0.735858,0.689138,109,92,0.076822,1,1,1
h8_hem,117,88,1,69,0.0728899,1,6992,3848,0.13823,-0.359112,-0.158952,-0.340571,0.29776,1.05,0.995562,0.88172,0.654682,0.88172,0.428967,0.766589,0.695216,109,92,0.0789165,-1,1,1
